OCLC_number,digitizedBySefaria,language,license,title,updated_version_source,versionSource,versionTitle,purchaseInformationURL,image url,update image
646884569,FALSE,en,CC-BY,Rashbam on Leviticus,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Sforno on Leviticus,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Targum Jonathan on Leviticus,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Daat Zkenim on Numbers,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Gur Aryeh on Bamidbar,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Haamek Davar on Numbers,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Ibn Ezra on Numbers,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Kitzur Baal Haturim on Numbers,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Kli Yakar on Numbers,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Or HaChaim on Numbers,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Ramban on Numbers,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Rashbam on Numbers,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Sforno on Numbers,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Targum Jonathan on Numbers,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Aderet Eliyahu,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Daat Zkenim on Deuteronomy,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Gur Aryeh on Devarim,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Haamek Davar on Deuteronomy,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Ibn Ezra on Deuteronomy,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Kitzur Baal Haturim on Deuteronomy,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Kli Yakar on Deuteronomy,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Or HaChaim on Deuteronomy,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Rashbam on Deuteronomy,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Sforno on Deuteronomy,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Targum Jonathan on Deuteronomy,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
646884569,FALSE,en,CC-BY,Kitzur Baal Haturim on Genesis,https://www.nli.org.il/en/books/NNL_ALEPH002691623/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002691623,"Yalkut, Sifsei Chachomim Chumash, Metsudah Publications, 2009 Source:",https://www.israelbookshoppublications.com/store/pc/Sifsei-Chachamim-Chumash-Vol-1-p482.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M186.gif,
234094881,FALSE,en,CC-BY,Rashi on Esther,https://www.nli.org.il/en/books/NNL_ALEPH002162036/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002162036,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
234094881,FALSE,en,CC-BY,Rashi on Song of Songs,https://www.nli.org.il/en/books/NNL_ALEPH002162036/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002162036,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
234094881,FALSE,en,CC-BY,Rashi on Ruth,https://www.nli.org.il/en/books/NNL_ALEPH002162036/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002162036,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
234094881,FALSE,en,CC-BY,Rashi on Lamentations,https://www.nli.org.il/en/books/NNL_ALEPH002162036/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002162036,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
234094881,FALSE,en,CC-BY,Rashi on Ecclesiastes,https://www.nli.org.il/en/books/NNL_ALEPH002162036/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002162036,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
,FALSE,en,CC-BY,Esther,,https://www.judaicaplace.com/search/brand/Metsudah-Publications/,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
,FALSE,en,CC-BY,Song of Songs,,https://www.judaicaplace.com/search/brand/Metsudah-Publications/,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
,FALSE,en,CC-BY,Ruth,,https://www.judaicaplace.com/search/brand/Metsudah-Publications/,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
,FALSE,en,CC-BY,Lamentations,,https://www.judaicaplace.com/search/brand/Metsudah-Publications/,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
,FALSE,en,CC-BY,Ecclesiastes,,https://www.judaicaplace.com/search/brand/Metsudah-Publications/,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
234094881,TRUE,he,CC-BY,Rashi on Esther,https://www.nli.org.il/en/books/NNL_ALEPH002162036/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002162036,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
234094881,TRUE,he,CC-BY,Rashi on Song of Songs,https://www.nli.org.il/en/books/NNL_ALEPH002162036/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002162036,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
234094881,TRUE,he,CC-BY,Rashi on Ruth,https://www.nli.org.il/en/books/NNL_ALEPH002162036/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002162036,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
234094881,TRUE,he,CC-BY,Rashi on Lamentations,https://www.nli.org.il/en/books/NNL_ALEPH002162036/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002162036,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
234094881,TRUE,he,CC-BY,Rashi on Ecclesiastes,https://www.nli.org.il/en/books/NNL_ALEPH002162036/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002162036,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
,TRUE,he,CC-BY,Esther,,https://www.judaicaplace.com/search/brand/Metsudah-Publications/,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
,TRUE,he,CC-BY,Ecclesiastes,,https://www.judaicaplace.com/search/brand/Metsudah-Publications/,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
,TRUE,he,CC-BY,Lamentations,,https://www.judaicaplace.com/search/brand/Metsudah-Publications/,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
,TRUE,he,CC-BY,Song of Songs,,https://www.judaicaplace.com/search/brand/Metsudah-Publications/,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
,TRUE,he,CC-BY,Ruth,,https://www.judaicaplace.com/search/brand/Metsudah-Publications/,"The Metsudah Five Megillot, Lakewood, N.J., 2001",https://www.israelbookshoppublications.com/store/pc/Metsudah-Five-Megilloth-w-Rashi-26p309.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M142.gif,
234116597,TRUE,he,CC-BY,Siddur Sefard,https://www.nli.org.il/en/books/NNL_ALEPH002211687/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002211687,"The Metsudah siddur, 1981",https://www.israelbookshoppublications.com/store/pc/Metsudah-Weekday-Siddur-19p353.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M136.gif,
234116597,FALSE,en,CC-BY,Weekday Siddur Sefard Linear,https://www.nli.org.il/en/books/NNL_ALEPH002211687/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002211687,"The Metsudah siddur: a new linear siddur with English translation by Avrohom Davis, 1981",https://www.israelbookshoppublications.com/store/pc/Metsudah-Weekday-Siddur-19p353.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M136.gif,
234116597,TRUE,he,CC-BY,Weekday Siddur Sefard Linear,https://www.nli.org.il/en/books/NNL_ALEPH002211687/NLI,http://primo.nli.org.il/primo_library/libweb/action/dlDisplay.do?vid=NLI&docId=NNL_ALEPH002211687,"The Metsudah siddur: a new linear siddur with English translation by Avrohom Davis, 1981",https://www.israelbookshoppublications.com/store/pc/Metsudah-Weekday-Siddur-19p353.htm,https://www.israelbookshoppublications.com/store/pc/catalog/M136.gif,
