Leviticus 23:8,והקרבתם אשה ליהוה שבעת ימים ביום השביעי מקרא קדש כל מלאכת עבדה לא תעשו,113.98,131.88,8,14,16.77,1.2
Leviticus 23:9,וידבר יהוה אל משה לאמר,131.88,138.58,9,5,5.56,1.11
Leviticus 23:10,דבר אל בני ישראל ואמרת אלהם כי תבאו אל הארץ אשר אני נתן לכם וקצרתם את קצירה והבאתם את עמר ראשית קצירכם אל הכהן,138.58,168.85,10,24,29.09,1.21
Leviticus 23:11,והניף את העמר לפני יהוה לרצנכם ממחרת השבת יניפנו הכהן,168.85,184.74,11,10,14.76,1.48
Leviticus 23:12,ועשיתם ביום הניפכם את העמר כבש תמים בן שנתו לעלה ליהוה,184.74,203.2,12,11,17.37,1.58
Leviticus 23:13,ומנחתו שני עשרנים סלת בלולה בשמן אשה ליהוה ריח ניחח ונסכה יין רביעת ההין,203.2,227.12,13,14,22.74,1.62
Leviticus 23:14,ולחם וקלי וכרמל לא תאכלו עד עצם היום הזה עד הביאכם את קרבן אלהיכם חקת עולם לדרתיכם בכל משבתיכם,227.12,259.41,14,19,31.14,1.64
Leviticus 23:15,וספרתם לכם ממחרת השבת מיום הביאכם את עמר התנופה שבע שבתות תמימת תהיינה,259.41,278.03,15,13,17.51,1.35
Leviticus 23:16,עד ממחרת השבת השביעת תספרו חמשים יום והקרבתם מנחה חדשה ליהוה,278.03,295.04,16,11,15.9,1.45
Leviticus 23:17,ממושבתיכם תביאו לחם תנופה שתים שני עשרנים סלת תהיינה חמץ תאפינה בכורים ליהוה,295.04,320.41,17,13,24.25,1.87
Leviticus 23:18,והקרבתם על הלחם שבעת כבשים תמימם בני שנה ופר בן בקר אחד ואילם שנים יהיו עלה ליהוה ומנחתם ונסכיהם אשה ריח ניחח ליהוה,320.41,351.18,18,23,29.59,1.29
Leviticus 23:19,ועשיתם שעיר עזים אחד לחטאת ושני כבשים בני שנה לזבח שלמים,351.18,367.52,19,11,15.09,1.37
Leviticus 23:20,והניף הכהן אתם על לחם הבכורים תנופה לפני יהוה על שני כבשים קדש יהיו ליהוה לכהן,367.52,395.41,20,16,26.73,1.67
Leviticus 23:21,וקראתם בעצם היום הזה מקרא קדש יהיה לכם כל מלאכת עבדה לא תעשו חקת עולם בכל מושבתיכם לדרתיכם,395.41,422.22,21,18,25.64,1.42
Leviticus 23:22,ובקצרכם את קציר ארצכם לא תכלה פאת שדך בקצרך ולקט קצירך לא תלקט לעני ולגר תעזב אתם אני יהוה אלהיכם,422.22,455.15,22,20,31.72,1.59
Leviticus 23:23,וידבר יהוה אל משה לאמר,455.15,461.97,23,5,5.66000000000003,1.13
Leviticus 23:24,דבר אל בני ישראל לאמר בחדש השביעי באחד לחדש יהיה לכם שבתון זכרון תרועה מקרא קדש,461.97,485.16,24,16,22.01,1.38
Leviticus 23:25,כל מלאכת עבדה לא תעשו והקרבתם אשה ליהוה,485.16,496.12,25,8,9.85999999999996,1.23
Leviticus 23:26,וידבר יהוה אל משה לאמר,496.12,502.78,26,5,5.55000000000001,1.11
Leviticus 23:27,אך בעשור לחדש השביעי הזה יום הכפרים הוא מקרא קדש יהיה לכם ועניתם את נפשתיכם והקרבתם אשה ליהוה,502.78,534.81,27,18,30.9300000000001,1.72
Leviticus 23:28,וכל מלאכה לא תעשו בעצם היום הזה כי יום כפרים הוא לכפר עליכם לפני יהוה אלהיכם,534.81,555.7,28,16,19.7800000000001,1.24
Leviticus 23:29,כי כל הנפש אשר לא תענה בעצם היום הזה ונכרתה מעמיה,555.7,570.58,29,11,13.8,1.25
Leviticus 23:30,וכל הנפש אשר תעשה כל מלאכה בעצם היום הזה והאבדתי את הנפש ההוא מקרב עמה,570.58,590.57,30,15,18.8399999999999,1.26
Leviticus 23:31,כל מלאכה לא תעשו חקת עולם לדרתיכם בכל משבתיכם,590.57,604.36,31,9,12.67,1.41
Leviticus 23:32,שבת שבתון הוא לכם ועניתם את נפשתיכם בתשעה לחדש בערב מערב עד ערב תשבתו שבתכם,604.36,625.48,32,15,20.05,1.34
Leviticus 23:33,וידבר יהוה אל משה לאמר,625.48,632.15,33,5,5.54999999999995,1.11
Leviticus 23:34,דבר אל בני ישראל לאמר בחמשה עשר יום לחדש השביעי הזה חג הסכות שבעת ימים ליהוה,632.15,656.77,34,16,23.53,1.47
Leviticus 23:35,ביום הראשון מקרא קדש כל מלאכת עבדה לא תעשו,656.77,667.75,35,9,9.84000000000003,1.09
Leviticus 23:36,שבעת ימים תקריבו אשה ליהוה ביום השמיני מקרא קדש יהיה לכם והקרבתם אשה ליהוה עצרת הוא כל מלאכת עבדה לא תעשו,667.75,701.1,36,21,32.26,1.54
Leviticus 23:37,אלה מועדי יהוה אשר תקראו אתם מקראי קדש להקריב אשה ליהוה עלה ומנחה זבח ונסכים דבר יום ביומו,701.1,728.04,37,18,25.87,1.44
