Exodus 7:3,ואני אקשה את־לב פרעה והרביתי את־אתתי ואת־מופתי בארץ מצרים,37.38,52.05,3,9,13.58,1.51
Exodus 7:4,ולא־ישמע אלכם פרעה ונתתי את־ידי במצרים והוצאתי את־צבאתי את־עמי בני־ישראל מארץ מצרים בשפטים גדלים,52.05,78.1,4,14,24.91,1.78
Exodus 7:5,וידעו מצרים כי־אני יהוה בנטתי את־ידי על־מצרים והוצאתי את־בני־ישראל מתוכם,78.1,95.31,5,10,16.12,1.61
Exodus 7:6,ויעש משה ואהרן כאשר צוה יהוה אתם כן עשו,95.31,108.04,6,9,11.59,1.29
Exodus 7:7,ומשה בן־שמנים שנה ואהרן בן־שלש ושמנים שנה בדברם אל־פרעה,108.04,123.31,7,9,14.14,1.57
Exodus 7:8,ויאמר יהוה אל־משה ואל־אהרן לאמר,123.31,132.55,8,5,8.12,1.62
Exodus 7:9,כי ידבר אלכם פרעה לאמר תנו לכם מופת ואמרת אל־אהרן קח את־מטך והשלך לפני־פרעה יהי לתנין,132.55,158.67,9,16,24.99,1.56
Exodus 7:10,ויבא משה ואהרן אל־פרעה ויעשו כן כאשר צוה יהוה וישלך אהרן את־מטהו לפני פרעה ולפני עבדיו ויהי לתנין,158.67,187.25,10,18,27.49,1.53
Exodus 7:11,ויקרא גם־פרעה לחכמים ולמכשפים ויעשו גם־הם חרטמי מצרים בלהטיהם כן,187.25,206.47,11,10,18.12,1.81
Exodus 7:12,וישליכו איש מטהו ויהיו לתנינם ויבלע מטה־אהרן את־מטתם,206.47,220.55,12,8,12.88,1.61
Exodus 7:13,ויחזק לב פרעה ולא שמע אלהם כאשר דבר יהוה,220.55,233.34,13,9,11.59,1.29
Exodus 7:14,ויאמר יהוה אל־משה כבד לב פרעה מאן לשלח העם,233.34,246.63,14,9,12.14,1.35
Exodus 7:15,לך אל־פרעה בבקר הנה יצא המימה ונצבת לקראתו על־שפת היאר והמטה אשר־נהפך לנחש תקח בידך,246.63,270.5,15,15,22.79,1.52
Exodus 7:16,ואמרת אליו יהוה אלהי העברים שלחני אליך לאמר שלח את־עמי ויעבדני במדבר והנה לא־שמעת עד־כה,270.5,298.71,16,15,27.01,1.8
Exodus 7:17,כה אמר יהוה בזאת תדע כי אני יהוה הנה אנכי מכה במטה אשר־בידי על־המים אשר ביאר ונהפכו לדם,298.71,325.11,17,18,25.27,1.4
Exodus 7:18,והדגה אשר־ביאר תמות ובאש היאר ונלאו מצרים לשתות מים מן־היאר,325.11,340.43,18,10,14.24,1.42
Exodus 7:19,ויאמר יהוה אל־משה אמר אל־אהרן קח מטך ונטה־ידך על־מימי מצרים על־נהרתם על־יאריהם ועל־אגמיהם ועל כל־מקוה מימיהם ויהיו־דם והיה דם בכל־ארץ מצרים ובעצים ובאבנים,340.43,388.93,19,23,47.39,2.06
